1.116000000000000000e+03	7.522000000000000000e+03	2.632200000000000000e+04	1.551200000000000000e+04	2.434900000000000000e+04	1.116000000000000000e+03	1.513500000000000000e+04	7.522000000000000000e+03	1.000000000000000000e+00	1.688700000000000000e+04	3.680800000000000000e+04	3.680800000000000000e+04	9.732000000000000000e+03	5.158400000000000000e+04	2.257300000000000000e+04	1.302700000000000000e+04	7.522000000000000000e+03	2.245000000000000000e+03	1.116000000000000000e+03	1.849100000000000000e+04
0.000000000000000000e+00	4.466000000000000000e+04	1.883500000000000000e+04	4.914200000000000000e+04	2.252400000000000000e+04	6.806000000000000000e+03	2.410900000000000000e+04	7.522000000000000000e+03	4.723700000000000000e+04	5.475500000000000000e+04	5.126600000000000000e+04	1.302700000000000000e+04	3.951900000000000000e+04	4.914200000000000000e+04	1.883500000000000000e+04	1.302700000000000000e+04	4.161700000000000000e+04	5.472500000000000000e+04	1.724300000000000000e+04	3.821600000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.912100000000000000e+04	1.321200000000000000e+04	2.821700000000000000e+04	1.000000000000000000e+00	7.522000000000000000e+03	1.047500000000000000e+04	5.569000000000000000e+03	1.810000000000000000e+02	4.601200000000000000e+04	2.410900000000000000e+04	3.241900000000000000e+04	4.373300000000000000e+04	1.795700000000000000e+04	4.366800000000000000e+04	4.395000000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.831000000000000000e+04	4.677000000000000000e+04	5.283800000000000000e+04	6.438000000000000000e+03	6.028600000000000000e+04	5.071600000000000000e+04	3.112100000000000000e+04	1.211900000000000000e+04	1.385900000000000000e+04	2.995500000000000000e+04	7.531000000000000000e+03	4.833300000000000000e+04	5.158400000000000000e+04	1.529100000000000000e+04	4.648700000000000000e+04	1.024200000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	5.192900000000000000e+04	3.383000000000000000e+04	6.438000000000000000e+03	2.513800000000000000e+04	4.115400000000000000e+04	3.043200000000000000e+04	4.520000000000000000e+03	3.043200000000000000e+04	4.601200000000000000e+04	5.197000000000000000e+03	3.043200000000000000e+04	6.438000000000000000e+03	3.535000000000000000e+03	1.000000000000000000e+00	3.043200000000000000e+04	3.378000000000000000e+03	3.043200000000000000e+04	4.952600000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.171600000000000000e+04	5.567800000000000000e+04	5.373100000000000000e+04	1.000000000000000000e+00	4.601200000000000000e+04	6.220600000000000000e+04	2.658200000000000000e+04	2.688300000000000000e+04	4.998500000000000000e+04	5.594900000000000000e+04	1.439500000000000000e+04	1.143600000000000000e+04	1.443200000000000000e+04	6.213400000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.270100000000000000e+04	4.298900000000000000e+04	2.109000000000000000e+03	2.171600000000000000e+04	1.000000000000000000e+00	5.192900000000000000e+04	3.753700000000000000e+04	3.810500000000000000e+04	4.611400000000000000e+04	1.962300000000000000e+04	4.004800000000000000e+04	4.499000000000000000e+04	1.302700000000000000e+04	4.601200000000000000e+04	5.598000000000000000e+03	3.260000000000000000e+04	5.987300000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.646000000000000000e+03	4.822900000000000000e+04	3.042100000000000000e+04	1.615700000000000000e+04	4.623000000000000000e+03	6.055000000000000000e+04	1.243800000000000000e+04	9.949000000000000000e+03	9.697000000000000000e+03	1.290800000000000000e+04	4.218200000000000000e+04	4.994400000000000000e+04	5.395900000000000000e+04	2.252400000000000000e+04	6.014400000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.998500000000000000e+04	3.039500000000000000e+04	2.679800000000000000e+04	1.615700000000000000e+04	3.260000000000000000e+04	3.787200000000000000e+04	6.073200000000000000e+04	4.218200000000000000e+04	3.204900000000000000e+04	5.158400000000000000e+04	2.257300000000000000e+04	5.085800000000000000e+04	5.780000000000000000e+04	5.928000000000000000e+03	1.302700000000000000e+04	5.034000000000000000e+03	4.151700000000000000e+04
4.466000000000000000e+04	6.055000000000000000e+04	6.806000000000000000e+03	4.218200000000000000e+04	2.112400000000000000e+04	4.218200000000000000e+04	4.300200000000000000e+04	5.079400000000000000e+04	6.264600000000000000e+04	2.464000000000000000e+03	5.071600000000000000e+04	5.025000000000000000e+03	4.617000000000000000e+03	4.218200000000000000e+04	1.000000000000000000e+00	3.006100000000000000e+04	9.171000000000000000e+03	5.569000000000000000e+03	1.302700000000000000e+04	4.648700000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	4.601200000000000000e+04	3.230000000000000000e+02	5.592400000000000000e+04	3.027700000000000000e+04	4.466000000000000000e+04	1.517000000000000000e+04	1.100000000000000000e+03	1.621200000000000000e+04	5.158400000000000000e+04	3.260000000000000000e+04	4.617000000000000000e+03	4.601200000000000000e+04	1.000000000000000000e+00	5.251500000000000000e+04	2.360600000000000000e+04	3.657000000000000000e+03	3.166800000000000000e+04	2.435300000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	5.192900000000000000e+04	5.096100000000000000e+04	6.040400000000000000e+04	4.466000000000000000e+04	4.395200000000000000e+04	1.302700000000000000e+04	6.008100000000000000e+04	6.157100000000000000e+04	2.372800000000000000e+04	4.564600000000000000e+04	3.409300000000000000e+04	5.283800000000000000e+04	6.073200000000000000e+04	5.456600000000000000e+04	5.079400000000000000e+04	2.091300000000000000e+04	5.899100000000000000e+04	4.883300000000000000e+04
6.438000000000000000e+03	4.907900000000000000e+04	1.427900000000000000e+04	6.438000000000000000e+03	6.438000000000000000e+03	3.787200000000000000e+04	4.907900000000000000e+04	1.427900000000000000e+04	8.219000000000000000e+03	8.219000000000000000e+03	2.434900000000000000e+04	3.450000000000000000e+04	7.522000000000000000e+03	5.287500000000000000e+04	6.090600000000000000e+04	7.522000000000000000e+03	4.443400000000000000e+04	4.443400000000000000e+04	7.522000000000000000e+03	4.153400000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.597700000000000000e+04	7.180000000000000000e+03	4.718300000000000000e+04	3.502000000000000000e+04	4.673000000000000000e+04	5.158400000000000000e+04	1.069000000000000000e+04	5.079400000000000000e+04	1.000000000000000000e+00	2.300100000000000000e+04	2.432900000000000000e+04	3.422000000000000000e+03	6.120200000000000000e+04	2.115400000000000000e+04	1.777200000000000000e+04	5.281200000000000000e+04	7.180000000000000000e+03
0.000000000000000000e+00	6.128900000000000000e+04	4.466000000000000000e+04	4.863600000000000000e+04	2.655100000000000000e+04	3.917100000000000000e+04	4.032600000000000000e+04	4.530000000000000000e+02	5.671000000000000000e+04	4.223500000000000000e+04	1.615700000000000000e+04	3.260000000000000000e+04	5.426500000000000000e+04	7.522000000000000000e+03	5.811800000000000000e+04	4.023000000000000000e+03	1.302700000000000000e+04	4.530000000000000000e+02	2.068900000000000000e+04	4.534800000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.466000000000000000e+04	5.101800000000000000e+04	3.435500000000000000e+04	2.650400000000000000e+04	1.000000000000000000e+00	3.696500000000000000e+04	4.028100000000000000e+04	1.302700000000000000e+04	2.818000000000000000e+04	1.350800000000000000e+04	5.928000000000000000e+03	8.345000000000000000e+03	6.438000000000000000e+03	6.438000000000000000e+03	6.438000000000000000e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.873700000000000000e+04	6.264600000000000000e+04	3.536700000000000000e+04	5.276000000000000000e+04	5.158400000000000000e+04	1.155100000000000000e+04	2.023200000000000000e+04	4.530000000000000000e+02	4.419200000000000000e+04	4.530000000000000000e+02	6.262800000000000000e+04	3.585200000000000000e+04	5.568000000000000000e+03	6.215900000000000000e+04	1.134900000000000000e+04	4.076500000000000000e+04	2.682700000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.419000000000000000e+03	1.473700000000000000e+04	4.617000000000000000e+03	5.750600000000000000e+04	3.968000000000000000e+03	1.000000000000000000e+00	1.597700000000000000e+04	2.565000000000000000e+03	5.472500000000000000e+04	2.202400000000000000e+04	2.173800000000000000e+04	9.081000000000000000e+03	3.006100000000000000e+04	3.041300000000000000e+04	7.522000000000000000e+03	4.142000000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.705600000000000000e+04	5.071600000000000000e+04	5.789000000000000000e+03	4.218200000000000000e+04	4.357800000000000000e+04	5.453200000000000000e+04	4.530000000000000000e+02	4.735500000000000000e+04	1.000000000000000000e+00	1.771300000000000000e+04	5.441300000000000000e+04	1.302700000000000000e+04	2.893500000000000000e+04	3.317400000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.949000000000000000e+04	5.082700000000000000e+04	4.648700000000000000e+04	4.864800000000000000e+04	5.591700000000000000e+04	4.364800000000000000e+04	3.741800000000000000e+04	5.290600000000000000e+04	1.615700000000000000e+04	6.030500000000000000e+04	7.522000000000000000e+03	1.117900000000000000e+04	1.000000000000000000e+00	5.728900000000000000e+04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.466000000000000000e+04	3.472400000000000000e+04	1.000000000000000000e+00	3.689800000000000000e+04	4.048000000000000000e+03	4.601200000000000000e+04	5.036300000000000000e+04	3.584400000000000000e+04	3.407800000000000000e+04	5.192900000000000000e+04	4.506200000000000000e+04	5.071600000000000000e+04	4.218200000000000000e+04	3.448300000000000000e+04	4.463500000000000000e+04
